100758578	753
100774025	549
100769909	26167
100772770	55066
100758579	1964
100769905	56301
100769904	9663
100769907	123722
100769901	4670
100769900	25888
100769902	55833
100751820	488
100751823	1520
100751822	2702
100751825	122622
100760738	91801
100754859	283237
100751826	26707
100760735	5504
100754856	49
100754855	27345
100760736	26046
100754853	23062
103163381	6664
100754851	27098
100760732	5017
100771966	7818
100752597	79875
100768508	441519
100768509	7319
100768506	79705
100768507	115950
100768504	27239
100754778	93323
100768500	1068
100768501	79626
100753081	4085
100753080	9605
100753083	9828
100758977	27245
100753085	4861
100758971	372
100753087	9918
100753086	577
100753089	7474
100757419	90529
100758978	5684
100758572	1007
100771963	900
100763293	145501
100763292	5205
100763291	2100
100763290	60559
100763297	7584
100763296	9818
100763295	253832
100769638	149986
100769636	9516
100763299	9515
100769634	10659
100769633	124602
100769632	5898
100769631	57805
100769630	201626
100757508	164832
100760082	6155
100760081	124
100760080	161753
103163164	387748
100760086	56957
103163166	283111
100769472	9254
100757500	91860
100757501	9785
100757502	9584
100760088	10023
100757504	200185
100757505	5875
100757506	6545
100763313	90161
100766077	120526
100766937	27128
100774549	761
100774548	26000
100774547	5501
100773058	1173
100758142	85440
100774542	7133
100774541	7015
100774540	146845
100766072	2874
100771969	51146
100768739	51330
100770507	64400
100751827	343641
100754214	23765
100758148	57018
100772237	7087
100772235	123283
100772232	8840
100772231	51114
100772230	91833
100760599	23087
100772238	285888
100758350	8337
100758351	2149
100758352	4609
100754854	4312
100758357	91752
100758358	246777
100758359	63917
100773989	10564
100768179	27109
100767531	56985
100760595	2145
100761428	101927581
100761429	26085
100820688	100126526
100760733	119687
100764142	3939
100764143	2161
100764416	79188
100761421	340348
100764146	144715
100761427	65980
100820682	100126520
100761425	78986
100773237	9415
100767400	10055
100767149	1579
100767148	83547
100767146	51643
100767145	84816
100767144	283130
100767143	80063
100767142	1435
100767141	79646
100767140	115361
100764094	6677
100764237	4170
100760593	79774
100750512	3126
100773233	7169
100764771	161253
100764231	921
100766364	1984
100766813	64806
100766366	58538
100752845	132851
100752842	150372
100766361	102724430
103160123	10023
100766363	4358
100751757	25879
100760618	64091
100766818	3643
100766819	80864
100766368	196294
100766369	403278
100752848	548593
100752849	23464
103161839	57462
100760368	79102
103159018	3326
100767012	3751
103161833	9168
103161834	84913
100756581	441608
100764246	375341
100759753	54108
100759752	116071
100759751	3737
100756030	157695
100759757	7379
100759756	3880
100759755	130951
100759026	33
100759029	10948
100759759	56269
100759758	79622
100760656	9907
100752903	10101
100755622	171017
100755621	9768
100755620	3993
100755627	79748
100752906	84861
100752905	3671
100755624	54890
100755629	120793
100752908	135941
100759841	58489
100758140	259217
100759512	349136
100759438	84332
100758975	55611
100759847	3712
100759439	11235
100758976	3860
100759514	5594
100770899	84769
100770898	4905
100756325	1465
100770891	64682
100758970	5091
100770893	100996264;728026;100506248
100756324	54914
100770895	54797
100770894	123745
100770897	94134
100770896	5993
103164241	10142
103164242	102724396
100758972	26086
100753435	80352
103164249	6418
100758973	57412
100760389	390598
100753436	440163
100753437	80231
103163029	414318
100753431	85451
100767072	134553
100765434	147965
100765437	10882
100765436	5152
100765431	64922
100765430	140893
100765433	998
100768222	126626
100753433	7411
100765439	317705
100765438	163486
100753803	51734
100773125	1944
100773126	81616
100754689	203102
100773121	9063
100755352	8546
100754682	54891
100754681	4716
100773128	5341
100773129	51307
100760619	2
100770477	7738
100770476	123207
100770474	5184
100770473	84034
100770472	391189
100770471	6351
100770470	90019
100753438	23515
100762907	1020
100768724	80311
100770478	8237
100757342	86
100757343	3912
100757341	5452
100757346	93650
100757347	64747
103159839	28955
100757345	4588
100768722	390155
100757348	55374
100757349	9354
103159830	4142
100753504	101930254
100753505	7905
100753506	6513
100753507	63827
100753500	4048
100753501	254528
100753502	3018
100763294	50509
100753508	4215
100753509	9231
100751010	9969
100751011	1952
100751012	348013
100754533	9401
100751015	100420794
100751016	5716
100751017	54622
100751018	7174
100751019	400506
100773426	80219
100762516	81030
100769635	27332
100763357	57568
100752275	4824
100752277	9635
100763298	23411
100752271	91768
100752270	873
100752273	83989
103160357	3621
100765949	375790
100752279	400629
100752278	10216
100752866	255798
100765948	128821
100765045	114880
100765046	55621
100765047	114898
100765040	145376
100765041	58157
100765042	79088
103160352	55658
100758753	245932
100765048	3918
100765049	65094
103158767	126820
100773780	5203
103162719	29121
100773782	90853
100773784	120379
100773785	100141515
103163161	285668
100773789	54557
103162713	84078
103162715	10142
103162716	100130345
100757677	6500
100759819	6258
100764819	51350
103158768	4126
103163165	56655
102464848	406908
100771259	92797
100771946	23505
100771250	57097
100771251	27348
100771252	254427
100771253	152789
100771254	23677
100771255	148641
100771256	26301
100771257	5986
100771786	26508
100771787	1572
100771784	91749
100771785	51754
100771782	282616
100771783	2628
100771780	6579
103163169	119679
100750497	219487
100772375	51098
100760089	117286
100771788	4853
100771789	81309
103158610	100288801
100773877	342357
100750697	28514
100757503	4168
100773872	9258
100773873	10265
100773870	150696
100773871	57577
103158619	79781
100752164	55787
100750699	116534
100750698	23215
100773878	80314
100764095	10083
100770789	9260
100770785	23207
100770784	2483
100770787	137075
100764097	441864
100770781	353238
100770780	22979
100769139	1504
100768059	51633
100774158	8510
100758508	646962
100767598	126792
100774154	79605
100774155	83852
100758507	10049
100755826	222545
100758501	89857
100774151	4747
100774152	120065
100758502	10263
100750529	219965
100750528	4956
103158539	80315
103158538	2525
100750523	341116
100750522	829
100750521	9937
103158536	37
100750526	25953
100750525	182
100750524	7200
100753698	9776
100761634	90231
100756598	317701
100761632	6128
100761631	26499
100753699	9786
100756594	23212
100756595	81850
100756596	329
100756597	55665
100756591	4115
100756593	5791
100767534	27291
103160535	65078
100754998	5460
100754999	84081
100754996	4329
100754997	282770
100754994	84514
100754995	9693
100754993	393046
100754990	10940
100754991	9175
100765957	6103
100765954	4661
100765955	348180
100774574	84626
100765953	930
100765950	1889
103160719	4710
103160716	29890
100761359	6790
100762121	85457
103160713	56751
100765958	111
100765959	256356
100762145	9802
100767490	79763
100758858	5355
103162974	50807
103162975	51571
100766943	8270
100756282	51305
100767115	26093
100753694	79643
103164188	5754
100767493	9367
100761354	80206
103160821	728568
103160822	222545
103160826	101930254
100767492	10135
100761364	84612
100758757	83694
100760776	56934
103163599	132200
100767779	55635
100754338	23013
